7319.	WA
7320.	WA
7321.	OR
7321.	WA
7322.	OR
7323.	OR
7324.	CA
7345.	WA
7347.	WA
7348.	WA
7349.	WA
7350_1.	OR
7350_2.	WA
7351.	OR
7352.	OR
7353.	CA
7354.	CA
7355.	CA
7356.	CA
7377.	WA
7378.	WA
7379.	WA
7380.	WA
7381.	WA
7382.	WA
7383_1.	OR
7383_2.	WA
7384.	CA
7385.	CA
7386.	CA
7387.	CA
7388.	CA
7389.	CA
7390.	CA
7403.	WA
7404.	WA
7405.	WA
7406.	WA
7407.	WA
7408_2.	OR
7408_1.	WA
7409.	CA
7410.	CA
7411.	CA
7412.	CA
7413.	CA
7414.	CA
7415.	CA
7431.	WA
7432.	WA
7433.	OR
7434.	CA
7435.	CA
7436.	CA
7437.	CA
7438.	CA
7439.	CA
7440.	CA
7441.	CA
7458.	OR
7459.	CA
7460.	CA
7461.	CA
7462.	CA
7478.	WA
7479_1.	OR
7479_2.	WA
7486.	CA
7487.	CA
7488.	CA
7489.	CA
7504.	WA
7505.	WA
7506_1.	OR
7506_2.	WA
7507.	CA
7508.	CA
7509.	CA
7510.	CA
7523.	WA
7524.	WA
7525.	WA
7526_1.	OR
7526_2.	WA
7527.	CA
7528.	CA
7529.	CA
7542.	WA
7543.	WA
7544_2.	OR
7544_1.	WA
7545.	CA
7560.	WA
7561.	WA
7562.	OR
7563.	CA
7564.	CA
7587.	WA
7588.	CA
7589.	CA
7616.	CA
7617.	CA
7618.	CA
7619.	CA
7646.	CA
7647.	CA
7648.	CA
7649.	CA
7680.	CA
7681.	CA
7682.	CA
7683.	CA
7684.	CA
7717.	CA
7718.	CA
7719.	CA
7720.	CA
7722.	CA
7764.	CA
7765.	CA
7766.	CA
7768.	CA
7800_2.	AZ
7800_1.	NV
7801_2.	AZ
7801_1.	CA
7802.	CA
7803_2.	AZ
7803_1.	CA
7804_2.	AZ
7804_1.	CA
7806_1.	AZ
7806_2.	CA
7808.	AZ
7842_1.	AZ
7842_2.	CA
7843_2.	AZ
7843_1.	CA
7844.	AZ
7845.	AZ
7846.	AZ
7848.	AZ
7881.	AZ
7882.	AZ
7884.	AZ
7919.	AZ
7920.	AZ
7922.	AZ
7956.	AZ
7957.	AZ
8617.	TX
8659.	TX
8697.	TX
8698.	TX
8740.	TX
8741.	TX
8787.	TX
8788.	TX
8789.	TX
8790.	TX
8791.	TX
8793.	TX
8840_2.	OK
8840_1.	TX
8841.	TX
8842.	TX
8843.	TX
8844.	TX
8845.	TX
8846.	TX
8847.	TX
8849.	TX
8902.	OK
8903.	OK
8904_1.	OK
8904_2.	TX
8905.	TX
8906.	TX
8907.	TX
8908.	TX
8909.	TX
8910.	TX
8911.	TX
8912.	TX
8913.	TX
8915.	TX
8917.	TX
8973.	ND
8974.	ND
8975.	OK
8976.	OK
8977.	OK
8978.	OK
8979.	OK
8980.	TX
8981.	TX
8982.	TX
8983.	TX
8984.	TX
8985.	TX
8986.	TX
8987.	TX
8988.	TX
8990.	TX
9035_2.	MN
9035_1.	ND
9036_2.	MN
9036_1.	ND
9037.	ND
9038.	ND
9039.	ND
9040.	OK
9041.	OK
9042.	OK
9043.	OK
9044.	OK
9045.	OK
9046.	OK
9095.	MN
9096.	MN
9097_2.	MN
9097_1.	ND
9098.	ND
9099.	MN
9100.	KS
9101.	KS
9102.	OK
9103.	OK
9104.	OK
9105.	OK
9106.	OK
9107.	OK
9108_1.	OK
9108_2.	TX
9161.	MN
9162.	MN
9163.	MN
9164.	MN
9165.	MN
9166_2.	MO
9166_1.	NE
9167.	KS
9168.	KS
9169.	OK
9170.	OK
9171.	OK
9172_2.	OK
9172_1.	TX
9173.	TX
9174.	TX
9175.	TX
9176.	TX
9177.	TX
9178.	TX
9179.	TX
9236.	MN
9237.	MN
9238_2.	IA
9238_1.	NE
9239_3.	IA
9239_1.	MO
9239_2.	NE
9243_1.	MO
9243_2.	NE
9244_2.	KS
9244_1.	MO
9245.	KS
9246.	OK
9247.	OK
9248.	OK
9249.	OK
9250.	OK
9251_2.	OK
9251_1.	TX
9252.	TX
9253.	TX
9254.	TX
9255.	TX
9256.	TX
9257.	TX
9258.	TX
9315.	MO
9316.	MO
9317_2.	KS
9317_1.	MO
9318_2.	KS
9318_1.	MO
9319.	MO
9320_2.	KS
9320_1.	MO
9321_1.	KS
9321_2.	MO
9322.	KS
9322.	MO
9323.	OK
9324.	OK
9325.	OK
9326.	OK
9327_1.	OK
9327_2.	TX
9328.	TX
9329.	TX
9330.	TX
9331.	TX
9332.	TX
9333.	TX
9334.	TX
9388.	MO
9389.	MO
9390.	MO
9391.	MO
9392.	MO
9393_2.	AR
9393_1.	OK
9394.	AR
9394.	OK
9395_2.	AR
9395_1.	OK
9396.	AR
9397_1.	AR
9397_2.	TX
9398_2.	AR
9398_1.	TX
9399_1.	LA
9399_2.	TX
9400_1.	LA
9400_2.	TX
9401.	TX
9402.	TX
9403.	TX
9404.	TX
9456.	MN
9457.	MN
9458.	IA
9459.	MO
9460.	MO
9461.	MO
9462.	MO
9463.	AR
9464.	AR
9465.	AR
9466.	AR
9467.	AR
9468.	AR
9469.	LA
9470.	LA
9471_2.	LA
9471_1.	TX
9472_1.	LA
9472_2.	TX
9473_1.	LA
9473_2.	TX
9474_1.	LA
9474_2.	TX
9525.	MN
9526.	MN
9527.	MN
9528.	MN
9529.	IA
9530.	IA
9531.	MO
9532.	MO
9533.	MO
9534.	MO
9535.	MO
9536.	MO
9537.	AR
9538.	AR
9539.	AR
9540.	AR
9541.	AR
9542.	LA
9543.	LA
9544.	LA
9545.	LA
9546.	LA
9547.	LA
9590.	MN
9591.	MN
9592.	MN
9593.	IA
9594.	IA
9595.	IA
9596.	MO
9597.	MO
9598.	MO
9599.	MO
9600.	MO
9601.	MO
9602.	MO
9603.	AR
9604.	AR
9605.	AR
9606.	AR
9607.	AR
9608.	AR
9609.	LA
9610.	LA
9611.	LA
9612.	LA
9613.	LA
9614.	LA
9652_1.	MN
9652_2.	WI
9653_1.	MN
9653_2.	WI
9654_2.	MN
9654_1.	WI
9655.	IA
9656.	IA
9657.	IA
9658.	IA
9659.	IA
9659.	MO
9660.	MO
9661.	MO
9662.	MO
9663.	MO
9664.	MO
9665.	MO
9666.	MO
9667.	AR
9668.	AR
9669.	AR
9670.	AR
9671.	AR
9672.	AR
9673.	LA
9674.	LA
9675.	LA
9676.	LA
9677.	LA
9678.	LA
9679.	LA
9719_2.	MN
9719_1.	WI
9720_2.	MN
9720_1.	WI
9721_1.	MN
9721_2.	WI
9722.	IA
9723.	IA
9724.	IA
9725.	IA
9726.	IA
9727.	MO
9728.	MO
9729.	MO
9730.	MO
9731.	MO
9732.	MO
9733.	MO
9734.	AR
9735.	AR
9736.	AR
9737.	AR
9738.	AR
9739.	AR
9740.	AR
9741.	LA
9742.	LA
9743.	LA
9744_2.	LA
9744_1.	MS
9745.	LA
9746.	LA
9747.	LA
9784.	MN
9785.	MN
9785.	WI
9786.	WI
9787.	WI
9788_2.	MN
9788_1.	WI
9789.	MN
9790.	IA
9791.	IA
9792.	IA
9793.	IA
9794_2.	IA
9794_1.	MO
9795_2.	IL
9795_1.	IA
9796_2.	IL
9796_1.	MO
9797_1.	IL
9797_2.	MO
9798.	MO
9799.	MO
9800.	MO
9801.	MO
9802.	AR
9803.	AR
9804.	AR
9805.	AR
9806_1.	AR
9806_2.	MS
9807_1.	AR
9807_2.	MS
9808_2.	LA
9808_1.	MS
9809_1.	LA
9809_2.	MS
9810_1.	LA
9810_2.	MS
9811.	MS
9812.	LA
9813.	LA
9814.	LA
9853.	MN
9854.	WI
9855.	WI
9856.	WI
9857.	WI
9858_2.	MN
9858_1.	WI
9859_1.	IA
9859_2.	WI
9860_1.	IA
9860_2.	WI
9861.	IA
9862.	IA
9863_1.	IL
9863_2.	IA
9864_1.	IL
9864_2.	IA
9865.	IL
9866.	IL
9867_2.	IL
9867_1.	MO
9868_2.	IL
9868_1.	MO
9869.	MO
9870.	MO
9871.	MO
9872.	MO
9873.	AR
9874.	AR
9875.	AR
9876_2.	AR
9876_1.	MS
9877_1.	AR
9877_2.	MS
9878.	MS
9879.	MS
9880.	MS
9881.	MS
9882.	MS
9883.	MS
9884.	LA
9885.	LA
9886.	LA
9925.	MN
9926.	WI
9927.	WI
9928.	WI
9929.	WI
9930.	WI
9931_1.	IA
9931_2.	WI
9932_2.	IL
9932_1.	IA
9933.	IA
9934_1.	IL
9934_2.	IA
9935_1.	IL
9935_2.	IA
9939.	AK
9940.	IL
9941.	IL
9942.	IL
9943_1.	IL
9943_2.	MO
9944_2.	IL
9944_1.	MO
9945.	MO
9946.	MO
9947.	MO
9948_1.	AR
9948_2.	MO
9949.	AR
9950_1.	AR
9950_2.	TN
9951_1.	AR
9951_2.	MS
9952.	MS
9953.	MS
9954.	MS
9955.	MS
9956.	MS
9957.	MS
9958.	MS
9959.	LA
9960.	LA
9961.	LA
9962.	LA
10001.	MN
10002.	WI
10003.	WI
10004.	WI
10005.	WI
10006_1.	IL
10006_2.	IA
10007_1.	IL
10007_2.	IA
10008.	IL
10009.	IL
10010.	IL
10011.	IL
10012.	IL
10013.	IL
10014.	IL
10015_1.	IL
10015_2.	MO
10016.	MO
10017_2.	KY
10017_1.	MO
10018_1.	MO
10018_2.	TN
10019_2.	AR
10019_1.	TN
10020.	TN
10021.	MS
10022.	MS
10023.	MS
10024.	MS
10025.	MS
10026.	MS
10027.	MS
10028.	MS
10029.	LA
10030.	LA
10031.	LA
10066.	MN
10067.	MI
10068.	WI
10069.	WI
10070.	WI
10071.	WI
10072.	IL
10073.	IL
10074.	IL
10075.	IL
10076.	IL
10077.	IL
10078.	IL
10079.	IL
10080.	IL
10081_3.	IL
10081_1.	KY
10081_2.	MO
10082_1.	KY
10082_2.	MO
10083.	TN
10084.	TN
10085.	TN
10086.	MS
10087.	MS
10088.	MS
10125.	MI
10126.	WI
10127.	WI
10128.	WI
10129.	WI
10130.	WI
10131.	IL
10132.	IL
10133.	IL
10134.	IL
10135.	IL
10136.	IL
10137_1.	IL
10137_2.	KY
10138.	KY
10139.	TN
10140.	TN
10141.	TN
10142.	MS
10143.	MS
10144.	MS
10145.	MS
10146.	MS
10147.	MS
10148.	MS
10183.	MI
10184.	MI
10185.	WI
10186.	WI
10187.	WI
10188.	WI
10189.	WI
10190.	IL
10191.	IL
10192.	IL
10193.	IL
10194_2.	IL
10194_1.	IN
10195_3.	IL
10195_2.	IN
10195_1.	KY
10196_2.	IL
10196_1.	KY
10197.	KY
10197.	TN
10198.	TN
10199.	TN
10200_1.	AL
10200_2.	MS
10201_1.	AL
10201_2.	MS
10202_1.	AL
10202_2.	MS
10203_2.	AL
10203_1.	MS
10204_1.	AL
10204_2.	MS
10205.	MS
10247.	WI
10248.	WI
10249.	WI
10250.	WI
10251.	WI
10252.	IL
10253.	IL
10254.	IL
10255_2.	IL
10255_1.	IN
10256_2.	IL
10256_1.	IN
10257_1.	IL
10257_2.	IN
10258_1.	IN
10258_2.	KY
10259.	KY
10260_1.	KY
10260_2.	TN
10261.	TN
10262.	TN
10263.	TN
10264.	AL
10265.	AL
10266.	AL
10267.	AL
10268.	AL
10269.	AL
10270.	AL
10271.	AL
10313.	WI
10314.	WI
10315.	WI
10316.	WI
10317.	WI
10318.	IL
10319.	IL
10320.	IL
10321.	IN
10322.	IN
10323.	IN
10324.	IN
10325.	IN
10326_2.	IN
10326_1.	KY
10327.	KY
10328_2.	KY
10328_1.	TN
10329.	TN
10330.	TN
10331.	TN
10332.	AL
10333.	AL
10334.	AL
10335.	AL
10336.	AL
10337.	AL
10374.	WI
10375.	IN
10376.	IN
10377.	IN
10378.	IN
10379.	IN
10380.	IN
10381.	IN
10382.	IN
10383_2.	IN
10383_1.	KY
10384.	KY
10385_2.	KY
10385_1.	TN
10386.	TN
10387.	TN
10388.	TN
10389.	AL
10390.	AL
10391.	AL
10392.	AL
10393.	AL
10394.	AL
10395.	AL
10432_1.	IN
10432_2.	MI
10433.	IN
10434.	IN
10435.	IN
10436.	IN
10437.	IN
10438.	IN
10439_2.	IN
10439_1.	KY
10440.	KY
10441.	KY
10442_2.	KY
10442_1.	TN
10443.	TN
10444.	TN
10445.	AL
10446.	AL
10447.	AL
10448.	AL
10449.	AL
10450.	AL
10451.	AL
10452.	AL
10494.	MI
10495.	MI
10496.	MI
10497.	MI
10498.	MI
10499.	MI
10500.	MI
10501_1.	IN
10501_2.	MI
10502.	IN
10503.	IN
10504.	IN
10505.	IN
10506.	IN
10507.	IN
10508_1.	IN
10508_2.	KY
10509.	KY
10510.	KY
10511_2.	KY
10511_1.	TN
10512.	TN
10513.	TN
10514.	TN
10515.	AL
10516.	AL
10517.	AL
10518.	AL
10519.	AL
10520.	AL
10521.	AL
10522.	AL
10523.	FL
10563.	MI
10564.	MI
10565.	MI
10566.	MI
10567.	MI
10568.	MI
10569.	MI
10570.	MI
10571_1.	IN
10571_2.	MI
10572.	IN
10573.	IN
10576.	IN
10577.	IN
10578.	IN
10579_1.	IN
10579_2.	KY
10580.	KY
10581.	KY
10582.	KY
10583_1.	KY
10583_2.	TN
10584.	TN
10585.	TN
10586.	TN
10587.	GA
10588_1.	AL
10588_2.	GA
10589.	AL
10589.	GA
10590_1.	AL
10590_2.	GA
10591_1.	AL
10591_2.	GA
10592.	AL
10593.	AL
10594_2.	AL
10594_1.	GA
10595.	FL
10640.	MI
10641.	MI
10642.	MI
10643.	MI
10644.	MI
10645.	MI
10646.	MI
10647_2.	IN
10647_1.	MI
10648.	IN
10649.	IN
10650_2.	IN
10650_1.	OH
10651.	IN
10651.	OH
10652_1.	IN
10652_3.	KY
10652_2.	OH
10653_1.	IN
10653_2.	KY
10654.	KY
10655.	KY
10656.	TN
10657.	TN
10658.	GA
10659.	GA
10660.	GA
10661.	GA
10662.	GA
10663.	GA
10664.	GA
10665.	GA
10666_2.	FL
10666_1.	GA
10714.	MI
10715.	MI
10716.	MI
10717.	MI
10718.	MI
10719.	MI
10720.	MI
10721_3.	IN
10721_1.	MI
10721_2.	OH
10722_2.	IN
10722_1.	OH
10723_1.	IN
10723_2.	OH
10724.	OH
10725.	OH
10726_2.	KY
10726_1.	OH
10727_1.	KY
10727_2.	OH
10728.	TN
10729.	TN
10730.	TN
10731.	GA
10732.	GA
10733.	GA
10734.	GA
10735.	GA
10736.	GA
10737.	GA
10738.	GA
10739.	FL
10788.	MI
10789.	MI
10790.	MI
10791.	MI
10792.	MI
10793.	MI
10794.	MI
10795.	MI
10796_2.	MI
10796_1.	OH
10797.	OH
10798.	OH
10799.	OH
10800.	OH
10801_1.	KY
10801_2.	OH
10802.	KY
10803.	KY
10804.	TN
10805.	TN
10806.	GA
10807.	GA
10808.	GA
10809.	GA
10810.	GA
10811.	GA
10812.	FL
10813.	FL
10865.	MI
10866.	MI
10867.	MI
10868.	MI
10869.	MI
10870.	MI
10871_1.	MI
10871_2.	OH
10872.	OH
10873.	OH
10874.	OH
10875.	OH
10876.	OH
10877.	OH
10878_2.	GA
10878_1.	SC
10879.	GA
10880.	GA
10881.	GA
10882.	GA
10883.	GA
10884.	GA
10885.	GA
10886_1.	FL
10886_2.	GA
10887.	FL
10888.	FL
10889.	FL
10931.	MI
10932.	MI
10933.	MI
10934.	MI
10935.	MI
10935.	OH
10936.	OH
10937.	OH
10938.	OH
10939.	OH
10940.	OH
10941_1.	KY
10941_2.	OH
10942.	KY
10942.	WV
10943.	SC
10944_2.	GA
10944_1.	SC
10945_1.	GA
10945_2.	SC
10946.	GA
10947.	GA
10948.	GA
10949.	GA
10950.	GA
10951_2.	FL
10951_1.	GA
10952.	FL
10953.	FL
10954.	FL
10955.	FL
10956.	FL
10957.	FL
10993.	MI
10994.	MI
10995.	MI
10996.	MI
10997.	OH
10998.	OH
10999.	OH
11000.	OH
11001.	OH
11002_2.	OH
11002_1.	WV
11003.	OH
11004_2.	NC
11004_1.	SC
11005.	SC
11006.	SC
11007_1.	GA
11007_2.	SC
11008.	GA
11009.	GA
11010.	GA
11011.	GA
11012.	FL
11013.	FL
11014.	FL
11015.	FL
11051.	OH
11052.	OH
11053.	OH
11054_1.	OH
11054_2.	WV
11055.	OH
11055.	WV
11056_2.	NC
11056_1.	SC
11057.	SC
11058.	SC
11059.	SC
11060_1.	GA
11060_2.	SC
11061.	GA
11062.	GA
11063.	GA
11064.	GA
11065_2.	FL
11065_1.	GA
11066.	FL
11067.	FL
11068.	FL
11069.	FL
11070.	FL
11071.	FL
11111.	OH
11112.	OH
11113.	OH
11114.	OH
11115.	OH
11116_2.	OH
11116_1.	WV
11117.	NC
11118_2.	NC
11118_1.	SC
11119.	SC
11120.	SC
11121.	SC
11122.	SC
11123_2.	GA
11123_1.	SC
11124_2.	GA
11124_1.	SC
11125.	GA
11126.	GA
11127.	GA
11128.	FL
11129.	FL
11130.	FL
11131.	FL
11173.	OH
11174.	OH
11175.	OH
11176.	NC
11177.	NC
11178_2.	NC
11178_1.	SC
11179_1.	NC
11179_2.	SC
11180.	SC
11181.	SC
11182.	SC
11183.	SC
11184.	SC
11185.	FL
11186.	FL
11187.	FL
11188.	FL
11224.	OH
11225.	OH
11238.	PA
11239.	NC
11240.	NC
11241.	NC
11242_1.	NC
11242_2.	SC
11243.	SC
11244.	SC
11245.	SC
11246.	SC
11247.	FL
11248.	FL
11296.	PA
11297.	PA
11298.	PA
11299.	PA
11300.	PA
11301.	VA
11302_1.	NC
11302_2.	VA
11303.	NC
11304.	NC
11305.	NC
11306_1.	NC
11306_2.	SC
11307.	SC
11308.	SC
11309.	SC
11310.	SC
11356.	NY
11356.	PA
11357.	PA
11358.	VA
11359.	VA
11360_2.	NC
11360_1.	VA
11361.	NC
11362.	NC
11363.	NC
11364_1.	NC
11364_2.	SC
11365.	SC
11366.	SC
11404.	NY
11406.	NY
11407.	NY
11408.	MD
11408.	WV
11409.	WV
11410.	VA
11411.	VA
11412.	VA
11413.	VA
11414_2.	NC
11414_1.	VA
11415.	NC
11416.	NC
11417.	NC
11418.	NC
11419_2.	NC
11419_1.	SC
11420_2.	NC
11420_1.	SC
11452.	NY
11453.	NY
11454.	NY
11455.	PA
11456.	PA
11456.	WV
11457_1.	VA
11457_2.	WV
11458.	VA
11459.	VA
11460.	VA
11461.	VA
11462_2.	NC
11462_1.	VA
11463.	NC
11464.	NC
11465.	NC
11466.	NC
11467.	NC
11506.	NY
11507.	NY
11508.	PA
11509_1.	MD
11509_2.	PA
11509_1.	WV
11510_3.	MD
11510_4.	MD
11510_1.	VA
11510_2.	WV
11511.	VA
11512.	VA
11513.	VA
11514.	VA
11515_2.	NC
11515_1.	VA
11516.	NC
11517.	NC
11518.	NC
11519.	NC
11520.	NC
11561.	NY
11562.	NY
11563.	PA
11564.	PA
11565.	PA
11566.	MD
11566.	PA
11567_1.	MD
11567_2.	VA
11568_2.	DC
11568_1.	MD
11568_3.	VA
11569_2.	MD
11569_1.	VA
11570.	VA
11571.	VA
11572.	NC
11573.	NC
11574.	NC
11575.	NC
11618.	NY
11619.	NY
11620.	PA
11621.	PA
11622.	PA
11623_1.	MD
11623_2.	PA
11624.	MD
11625_2.	DC
11625_1.	MD
11626.	MD
11626.	VA
11627.	VA
11628.	VA
11629_2.	NC
11629_1.	VA
11630.	NC
11631.	NC
11632.	NC
11633.	NC
11677.	NY
11678.	NY
11679.	NY
11680.	PA
11681.	PA
11682.	PA
11683.	PA
11684_2.	MD
11684_1.	PA
11685.	MD
11686.	MD
11687.	MD
11688.	VA
11689.	VA
11690_1.	NC
11690_2.	VA
11691.	NC
11692.	NC
11693.	NC
11694.	NC
11731.	NY
11732.	NY
11733.	NY
11734.	NY
11735.	PA
11736.	PA
11737.	PA
11738_3.	DE
11738_1.	MD
11738_4.	NJ
11738_2.	PA
11739_1.	DE
11739_2.	MD
11740_2.	DE
11740_1.	MD
11741_2.	DE
11741_1.	MD
11742.	VA
11743.	VA
11744.	NC
11745.	NC
11746.	NC
11781.	NY
11782.	NY
11783.	NY
11784.	NY
11785.	PA
11786.	PA
11787.	PA
11789.	PA
11790_2.	NJ
11790_1.	PA
11791.	DE
11791.	NJ
11792.	DE
11793_2.	DE
11793_1.	MD
11794.	VA
11834.	NY
11835.	NY
11836.	PA
11837_2.	NJ
11837_1.	PA
11838_1.	NJ
11838_2.	PA
11839.	NJ
11840.	NJ
11841.	NJ
11879.	NY
11880.	NY
11881_2.	NJ
11881_3.	NY
11881_1.	PA
11882.	NJ
11883.	NJ
11884.	NJ
11885.	NJ
11923.	NY
11924.	NY
11925.	NY
11926.	NY
11927_1.	NJ
11927_2.	NY
11928.	NJ
11972.	NY
11973.	NY
11974.	NY
11975.	NY
11976.	NY
11977.	NY
11978_2.	NJ
11978_1.	NY
12027_2.	NY
12027_1.	VT
12028_2.	NY
12028_1.	VT
12029_1.	NY
12029_2.	VT
12030.	NY
12031.	NY
12032.	NY
12090.	NY
12157.	NY
12158.	NY
12221.	NY
14570.	AK
14661.	AK
14662.	AK
14803.	AK
14804.	AK
14805.	AK
14860.	AK
14861.	AK
14862.	AK
14863.	AK
14906.	AK
14907.	AK
14908.	AK
14909.	AK
14910.	AK
15052.	AK
15053.	AK
15054.	AK
15055.	AK
15056.	AK
15197.	AK
15198.	AK
15199.	AK
15200.	AK
15201.	AK
15202.	AK
15203.	AK
15489.	AK
15490.	AK
15491.	AK
15492.	AK
15493.	AK
15494.	AK
15495.	AK
15496.	AK
15814.	AK
15815.	AK
15816.	AK
15817.	AK
15818.	AK
15819.	AK
15820.	AK
15821.	AK
16334.	AK
16335.	AK
16336.	AK
16337.	AK
16338.	AK
16339.	AK
16827.	AK
16828.	AK
16829.	AK
16830.	AK
16831.	AK
16832.	AK
16833.	AK
16834.	AK
17251.	AK
17252.	AK
17253.	AK
17254.	AK
17255.	AK
17256.	AK
17257.	AK
17258.	AK
17749.	AK
17750.	AK
17751.	AK
17752.	AK
17753.	AK
17754.	AK
17755.	AK
17756.	AK
17757.	AK
17758.	AK
17759.	AK
17760.	AK
18259.	HI
18260.	AK
18261.	AK
18262.	AK
18263.	AK
18264.	AK
18265.	AK
18266.	AK
18267.	AK
18268.	AK
18269.	AK
18270.	AK
18271.	AK
18272.	AK
